family,config,scope,comparison,runs,n_pairs,n_posterior_values,n_baseline_values,posterior_mean,posterior_std,baseline_mean,baseline_std,delta_mean,delta_ci95_low,delta_ci95_high,positive,negative,zero,paired_win_rate,all_pair_win_rate,ks_stat,ks_pvalue,wasserstein,mmd_rbf,raw_ks_stat,raw_ks_pvalue,raw_wasserstein,raw_mmd_rbf,raw_pair_win_rate,mean_post_chain,mean_sample_accuracy,verdict
CIFAR LowRank64Lap movement,scale=1.0e-02,global,posterior-dense,5,5,5,5,0.1338562468632583,0.0032905101244663274,0.14332432669237674,0.0035270451333438667,-0.009468079829118436,-0.009858875201072566,-0.009077284457164306,0,5,0,0.0,0.0,1.0,0.0,0.009468079829118438,0.8770401265214727,nan,nan,nan,nan,nan,0.7396775683703822,0.881612,control closer to ticket
CIFAR LowRank64Lap movement,scale=1.0e-02,global,posterior-rewind,5,5,5,5,0.1338562468632583,0.0032905101244663274,0.1765613724924794,0.004893028987227968,-0.0427051256292211,-0.044838034158439524,-0.04057221710000268,0,5,0,0.0,0.0,1.0,0.0,0.0427051256292211,1.035241623743704,nan,nan,nan,nan,nan,0.7396775683703822,0.881612,control closer to ticket
CIFAR LowRank64Lap movement,scale=1.0e-03,global,posterior-random,5,5,5,5,0.14260398759250797,0.003368191024205733,0.09177939852683145,0.00016867534908997285,0.05082458906567651,0.04777877235085236,0.05387040578050066,5,0,0,1.0,1.0,1.0,0.0,0.05082458906567651,0.904884683168802,nan,nan,nan,nan,nan,0.9293327440165174,0.886784,posterior separates from random
CIFAR LowRank64Lap movement,scale=1.0e-03,global,posterior-chain,5,5,5,5,0.14260398759250797,0.003368191024205733,0.14332432669237674,0.0035270451333438667,-0.0007203390998687775,-0.0008901947320032483,-0.0005504834677343066,0,5,0,0.0,0.36,0.4,0.82,0.0007203390998687776,0.012353787879899158,nan,nan,nan,nan,nan,0.9293327440165174,0.886784,practically tied to control
CIFAR LowRank64Lap movement,scale=1.0e-03,global,posterior-dense,5,5,5,5,0.14260398759250797,0.003368191024205733,0.14332432669237674,0.0035270451333438667,-0.0007203390998687775,-0.0008901947320032483,-0.0005504834677343066,0,5,0,0.0,0.36,0.4,0.82,0.0007203390998687776,0.012353787879899158,nan,nan,nan,nan,nan,0.9293327440165174,0.886784,practically tied to control
CIFAR LowRank64Lap movement,scale=1.0e-03,global,posterior-rewind,5,5,5,5,0.14260398759250797,0.003368191024205733,0.1765613724924794,0.004893028987227968,-0.033957384899971445,-0.03595423752794809,-0.0319605322719948,0,5,0,0.0,0.0,1.0,0.0,0.033957384899971445,1.112451010755482,nan,nan,nan,nan,nan,0.9293327440165174,0.886784,control closer to ticket
CIFAR LowRank64Lap movement,scale=1.0e-04,global,posterior-random,5,5,5,5,0.14320397609328453,0.0033927639723981017,0.09177120885952764,0.0001632599564518295,0.05143276723375691,0.04836587364485875,0.05449966082265506,5,0,0,1.0,1.0,1.0,0.0,0.0514327672337569,0.9044912567817973,nan,nan,nan,nan,nan,0.9781501715681726,0.887324,posterior separates from random
CIFAR LowRank64Lap movement,scale=1.0e-04,global,posterior-chain,5,5,5,5,0.14320397609328453,0.0033927639723981017,0.14332432669237674,0.0035270451333438667,-0.00012035059909220047,-0.00026415522464067945,2.3454026456278516e-05,1,4,0,0.2,0.4,0.4,0.82,0.0001835440821707501,0.0012580902278824801,nan,nan,nan,nan,nan,0.9781501715681726,0.887324,practically tied to control
CIFAR LowRank64Lap movement,scale=1.0e-04,global,posterior-dense,5,5,5,5,0.14320397609328453,0.0033927639723981017,0.14332432669237674,0.0035270451333438667,-0.00012035059909220047,-0.00026415522464067945,2.3454026456278516e-05,1,4,0,0.2,0.4,0.4,0.82,0.0001835440821707501,0.0012580902278824801,nan,nan,nan,nan,nan,0.9781501715681726,0.887324,practically tied to control
CIFAR LowRank64Lap movement,scale=1.0e-04,global,posterior-rewind,5,5,5,5,0.14320397609328453,0.0033927639723981017,0.1765613724924794,0.004893028987227968,-0.03335739639919487,-0.03533459924057394,-0.0313801935578158,0,5,0,0.0,0.0,1.0,0.0,0.03335739639919487,1.116186898944735,nan,nan,nan,nan,nan,0.9781501715681726,0.887324,control closer to ticket
CIFAR LowRank64Lap movement,scale=3.0e-03,global,posterior-random,5,5,5,5,0.14062029167429355,0.0032245503380782872,0.0917789762066808,0.00016698093591090585,0.04884131546761276,0.04590866627875609,0.051773964656469426,5,0,0,1.0,1.0,1.0,0.0,0.04884131546761276,0.9050730052843841,nan,nan,nan,nan,nan,0.8688031129220831,0.885646,posterior separates from random
CIFAR LowRank64Lap movement,scale=3.0e-03,global,posterior-chain,5,5,5,5,0.14062029167429355,0.0032245503380782872,0.14332432669237674,0.0035270451333438667,-0.002704035018083195,-0.003004452712638444,-0.0024036173235279464,0,5,0,0.0,0.28,0.4,0.82,0.002704035018083195,0.14840925262034,nan,nan,nan,nan,nan,0.8688031129220831,0.885646,practically tied to control
CIFAR LowRank64Lap movement,scale=3.0e-03,global,posterior-dense,5,5,5,5,0.14062029167429355,0.0032245503380782872,0.14332432669237674,0.0035270451333438667,-0.002704035018083195,-0.003004452712638444,-0.0024036173235279464,0,5,0,0.0,0.28,0.4,0.82,0.002704035018083195,0.14840925262034,nan,nan,nan,nan,nan,0.8688031129220831,0.885646,practically tied to control
CIFAR LowRank64Lap movement,scale=3.0e-03,global,posterior-rewind,5,5,5,5,0.14062029167429355,0.0032245503380782872,0.1765613724924794,0.004893028987227968,-0.03594108081818586,-0.03805456339094264,-0.03382759824542908,0,5,0,0.0,0.0,1.0,0.0,0.03594108081818586,1.0922988062832195,nan,nan,nan,nan,nan,0.8688031129220831,0.885646,control closer to ticket
CIFAR LowRankLap movement,scale=1.0e-02,global,posterior-random,5,5,5,5,0.1350657691350136,0.0030811681920863213,0.09176789229861151,5.272889066686557e-05,0.04329787683640211,0.040615828686325565,0.04597992498647866,5,0,0,1.0,1.0,1.0,0.0,0.04329787683640211,0.8726760367855679,nan,nan,nan,nan,nan,0.7359044111043659,0.8784439999999999,posterior separates from random
CIFAR LowRankLap movement,scale=1.0e-02,global,posterior-chain,5,5,5,5,0.1350657691350136,0.0030811681920863213,0.14555220745168407,0.0033669837331116,-0.010486438316670432,-0.010961072342763532,-0.010011804290577332,0,5,0,0.0,0.0,1.0,0.0,0.010486438316670434,0.9710891059104847,nan,nan,nan,nan,nan,0.7359044111043659,0.8784439999999999,control closer to ticket
CIFAR LowRankLap movement,scale=1.0e-02,global,posterior-dense,5,5,5,5,0.1350657691350136,0.0030811681920863213,0.14555220745168407,0.0033669837331116,-0.010486438316670432,-0.010961072342763532,-0.010011804290577332,0,5,0,0.0,0.0,1.0,0.0,0.010486438316670434,0.9710891059104847,nan,nan,nan,nan,nan,0.7359044111043659,0.8784439999999999,control closer to ticket
CIFAR LowRankLap movement,scale=1.0e-02,global,posterior-rewind,5,5,5,5,0.1350657691350136,0.0030811681920863213,0.17773201010437373,0.0038469551138229706,-0.0426662409693601,-0.04447993961024349,-0.04085254232847671,0,5,0,0.0,0.0,1.0,0.0,0.0426662409693601,0.9788340459069016,nan,nan,nan,nan,nan,0.7359044111043659,0.8784439999999999,control closer to ticket
CIFAR LowRankLap movement,scale=1.0e-03,global,posterior-random,5,5,5,5,0.14470321363684124,0.0033777778618701367,0.09177334442102593,4.850192087404721e-05,0.05292986921581531,0.049980721285050926,0.05587901714657969,5,0,0,1.0,1.0,1.0,0.0,0.05292986921581531,0.872954854938365,nan,nan,nan,nan,nan,0.9295443046727286,0.884774,posterior separates from random
CIFAR LowRankLap movement,scale=1.0e-03,global,posterior-chain,5,5,5,5,0.14470321363684124,0.0033777778618701367,0.14555220745168407,0.0033669837331116,-0.0008489938148428244,-0.0010202274567178474,-0.0006777601729678014,0,5,0,0.0,0.36,0.4,0.82,0.0008489938148428244,0.01574391632045158,nan,nan,nan,nan,nan,0.9295443046727286,0.884774,practically tied to control
CIFAR LowRankLap movement,scale=1.0e-03,global,posterior-dense,5,5,5,5,0.14470321363684124,0.0033777778618701367,0.14555220745168407,0.0033669837331116,-0.0008489938148428244,-0.0010202274567178474,-0.0006777601729678014,0,5,0,0.0,0.36,0.4,0.82,0.0008489938148428244,0.01574391632045158,nan,nan,nan,nan,nan,0.9295443046727286,0.884774,practically tied to control
CIFAR LowRankLap movement,scale=1.0e-03,global,posterior-rewind,5,5,5,5,0.14470321363684124,0.0033777778618701367,0.17773201010437373,0.0038469551138229706,-0.03302879646753249,-0.03514610672342373,-0.030911486211641255,0,5,0,0.0,0.0,1.0,0.0,0.03302879646753249,1.0115053580876598,nan,nan,nan,nan,nan,0.9295443046727286,0.884774,control closer to ticket
CIFAR LowRankLap movement,scale=1.0e-04,global,posterior-random,5,5,5,5,0.14545961907744862,0.0033457483127596935,0.09177153169220063,4.419469379517976e-05,0.053688087385247975,0.05075377594078126,0.05662239882971469,5,0,0,1.0,1.0,1.0,0.0,0.053688087385247975,0.874968748530129,nan,nan,nan,nan,nan,0.9786398290234699,0.885408,posterior separates from random
CIFAR LowRankLap movement,scale=1.0e-04,global,posterior-chain,5,5,5,5,0.14545961907744862,0.0033457483127596935,0.14555220745168407,0.0033669837331116,-9.258837423544719e-05,-0.000162587951964434,-2.2588796506460364e-05,0,5,0,0.0,0.36,0.4,0.82,9.25883742354472e-05,0.0002656957150843908,nan,nan,nan,nan,nan,0.9786398290234699,0.885408,practically tied to control
CIFAR LowRankLap movement,scale=1.0e-04,global,posterior-dense,5,5,5,5,0.14545961907744862,0.0033457483127596935,0.14555220745168407,0.0033669837331116,-9.258837423544719e-05,-0.000162587951964434,-2.2588796506460364e-05,0,5,0,0.0,0.36,0.4,0.82,9.25883742354472e-05,0.0002656957150843908,nan,nan,nan,nan,nan,0.9786398290234699,0.885408,practically tied to control
CIFAR LowRankLap movement,scale=1.0e-04,global,posterior-rewind,5,5,5,5,0.14545961907744862,0.0033457483127596935,0.17773201010437373,0.0038469551138229706,-0.03227239102692511,-0.03437543732672309,-0.030169344727127134,0,5,0,0.0,0.0,1.0,0.0,0.03227239102692511,1.0172824524979915,nan,nan,nan,nan,nan,0.9786398290234699,0.885408,control closer to ticket
CIFAR LowRankLap movement,scale=3.0e-03,global,posterior-random,5,5,5,5,0.14237617817634188,0.0032926029904552195,0.09177146063003258,4.6309245885666943e-05,0.05060471754630929,0.0477350914493432,0.05347434364327538,5,0,0,1.0,1.0,1.0,0.0,0.0506047175463093,0.8680626513298157,nan,nan,nan,nan,nan,0.8676774748051206,0.883732,posterior separates from random
CIFAR LowRankLap movement,scale=3.0e-03,global,posterior-chain,5,5,5,5,0.14237617817634188,0.0032926029904552195,0.14555220745168407,0.0033669837331116,-0.0031760292753421847,-0.003441896127213307,-0.0029101624234710625,0,5,0,0.0,0.28,0.4,0.82,0.0031760292753421847,0.1851569997586915,nan,nan,nan,nan,nan,0.8676774748051206,0.883732,practically tied to control
CIFAR LowRankLap movement,scale=3.0e-03,global,posterior-dense,5,5,5,5,0.14237617817634188,0.0032926029904552195,0.14555220745168407,0.0033669837331116,-0.0031760292753421847,-0.003441896127213307,-0.0029101624234710625,0,5,0,0.0,0.28,0.4,0.82,0.0031760292753421847,0.1851569997586915,nan,nan,nan,nan,nan,0.8676774748051206,0.883732,practically tied to control
CIFAR LowRankLap movement,scale=3.0e-03,global,posterior-rewind,5,5,5,5,0.14237617817634188,0.0032926029904552195,0.17773201010437373,0.0038469551138229706,-0.03535583192803185,-0.03736132275010527,-0.03335034110595843,0,5,0,0.0,0.0,1.0,0.0,0.03535583192803185,0.9998685627449428,nan,nan,nan,nan,nan,0.8676774748051206,0.883732,control closer to ticket
CIFAR RandSubHMC,step=3.0e-03,global,posterior-random,5,5,5,5,0.14402227648128393,0.0039233126348305995,0.09175316378411211,7.43650807399161e-05,0.05226911269717184,0.04883185791120205,0.05570636748314163,5,0,0,1.0,1.0,1.0,0.0,0.052269112697171834,0.8343123808861266,nan,nan,nan,nan,nan,0.976566168113852,0.886265,posterior separates from random
CIFAR RandSubHMC,step=3.0e-03,global,posterior-chain,5,5,5,5,0.14402227648128393,0.0039233126348305995,0.14404453716069535,0.003921422512587851,-2.2260679411406638e-05,-9.560800924187388e-05,5.108665041906061e-05,1,4,0,0.2,0.4,0.4,0.82,6.817771630313608e-05,0.0013351509677264062,nan,nan,nan,nan,nan,0.976566168113852,0.886265,practically tied to control
CIFAR RandSubHMC,step=3.0e-03,global,posterior-dense,5,5,5,5,0.14402227648128393,0.0039233126348305995,0.14404453716069535,0.003921422512587851,-2.2260679411406638e-05,-9.560800924187388e-05,5.108665041906061e-05,1,4,0,0.2,0.4,0.4,0.82,6.817771630313608e-05,0.0013351509677264062,nan,nan,nan,nan,nan,0.976566168113852,0.886265,practically tied to control
CIFAR RandSubHMC,step=3.0e-03,global,posterior-rewind,5,5,5,5,0.14402227648128393,0.0039233126348305995,0.1779320902273165,0.005859485356793326,-0.03390981374603254,-0.03768528307549547,-0.030134344416569606,0,5,0,0.0,0.0,1.0,0.0,0.03390981374603254,0.9740790711583782,nan,nan,nan,nan,nan,0.976566168113852,0.886265,control closer to ticket
CIFAR SGHMC movement,lr=1.0e-07,global,posterior-random,5,5,5,5,0.14191382972566227,0.0031296625190605047,0.09176471093986743,4.84294371536665e-05,0.05014911878579483,0.0474016544660329,0.05289658310555676,5,0,0,1.0,1.0,1.0,0.0,0.05014911878579483,0.8868951694815301,nan,nan,nan,nan,nan,0.6795900928417057,0.87521,posterior separates from random
CIFAR SGHMC movement,lr=1.0e-07,global,posterior-chain,5,5,5,5,0.14191382972566227,0.0031296625190605047,0.14565816611906895,0.003662021729138224,-0.0037443363934066944,-0.004399559772748739,-0.0030891130140646497,0,5,0,0.0,0.2,0.6,0.32000000000000006,0.0037443363934066944,0.2215955071276272,nan,nan,nan,nan,nan,0.6795900928417057,0.87521,practically tied to control
CIFAR SGHMC movement,lr=1.0e-07,global,posterior-dense,5,5,5,5,0.14191382972566227,0.0031296625190605047,0.14565816611906895,0.003662021729138224,-0.0037443363934066944,-0.004399559772748739,-0.0030891130140646497,0,5,0,0.0,0.2,0.6,0.32000000000000006,0.0037443363934066944,0.2215955071276272,nan,nan,nan,nan,nan,0.6795900928417057,0.87521,practically tied to control
CIFAR SGHMC movement,lr=1.0e-07,global,posterior-rewind,5,5,5,5,0.14191382972566227,0.0031296625190605047,0.17772915408740475,0.004261989164686269,-0.035815324361742486,-0.038419113622386585,-0.03321153510109839,0,5,0,0.0,0.0,1.0,0.0,0.035815324361742486,1.043617323078643,nan,nan,nan,nan,nan,0.6795900928417057,0.87521,control closer to ticket
CIFAR SGHMC movement,lr=1.0e-10,global,posterior-random,5,5,5,5,0.1456116469128653,0.0037522963493089425,0.09175873009782443,3.385507678326919e-05,0.05385291681504086,0.05055860889066979,0.05714722473941193,5,0,0,1.0,1.0,1.0,0.0,0.053852916815040855,0.8915115237220794,nan,nan,nan,nan,nan,0.9875712596713994,0.888104,posterior separates from random
CIFAR SGHMC movement,lr=1.0e-10,global,posterior-chain,5,5,5,5,0.1456116469128653,0.0037522963493089425,0.14565816611906895,0.003662021729138224,-4.651920620367678e-05,-0.00014208376351142248,4.904535110406893e-05,1,4,0,0.2,0.4,0.4,0.82,0.00010177341433541541,0.00025794774325271774,nan,nan,nan,nan,nan,0.9875712596713994,0.888104,practically tied to control
CIFAR SGHMC movement,lr=1.0e-10,global,posterior-dense,5,5,5,5,0.1456116469128653,0.0037522963493089425,0.14565816611906895,0.003662021729138224,-4.651920620367678e-05,-0.00014208376351142248,4.904535110406893e-05,1,4,0,0.2,0.4,0.4,0.82,0.00010177341433541541,0.00025794774325271774,nan,nan,nan,nan,nan,0.9875712596713994,0.888104,practically tied to control
CIFAR SGHMC movement,lr=1.0e-10,global,posterior-rewind,5,5,5,5,0.1456116469128653,0.0037522963493089425,0.17772915408740475,0.004261989164686269,-0.03211750717453947,-0.034888592602765445,-0.029346421746313498,0,5,0,0.0,0.0,1.0,0.0,0.03211750717453947,1.1028238681438027,nan,nan,nan,nan,nan,0.9875712596713994,0.888104,control closer to ticket
CIFAR SGHMC movement,lr=3.0e-07,global,posterior-random,5,5,5,5,0.1360181378009276,0.002561419701988121,0.09176206772318958,5.720018440062646e-05,0.044256070077738026,0.04200057996018112,0.04651156019529493,5,0,0,1.0,1.0,1.0,0.0,0.044256070077738026,0.8740294858319291,nan,nan,nan,nan,nan,0.5214339053294408,0.8536900000000001,posterior separates from random
CIFAR SGHMC movement,lr=3.0e-07,global,posterior-chain,5,5,5,5,0.1360181378009276,0.002561419701988121,0.14565816611906895,0.003662021729138224,-0.009640028318141347,-0.010609648433650835,-0.008670408202631858,0,5,0,0.0,0.0,1.0,0.0,0.009640028318141347,0.936694115737364,nan,nan,nan,nan,nan,0.5214339053294408,0.8536900000000001,control closer to ticket
CIFAR SGHMC movement,lr=3.0e-07,global,posterior-dense,5,5,5,5,0.1360181378009276,0.002561419701988121,0.14565816611906895,0.003662021729138224,-0.009640028318141347,-0.010609648433650835,-0.008670408202631858,0,5,0,0.0,0.0,1.0,0.0,0.009640028318141347,0.936694115737364,nan,nan,nan,nan,nan,0.5214339053294408,0.8536900000000001,control closer to ticket
CIFAR SGHMC movement,lr=3.0e-07,global,posterior-rewind,5,5,5,5,0.1360181378009276,0.002561419701988121,0.17772915408740475,0.004261989164686269,-0.04171101628647714,-0.0443964138485088,-0.039025618724445474,0,5,0,0.0,0.0,1.0,0.0,0.04171101628647713,1.0166797043258606,nan,nan,nan,nan,nan,0.5214339053294408,0.8536900000000001,control closer to ticket
CIFAR SGHMC movement,lr=3.0e-08,global,posterior-random,5,5,5,5,0.14452388583697212,0.0032303640878132847,0.09174964398296077,3.831506104304227e-05,0.05277424185401135,0.049932415101831204,0.05561606860619149,5,0,0,1.0,1.0,1.0,0.0,0.05277424185401135,0.8835089775096352,nan,nan,nan,nan,nan,0.805996636307317,0.88387,posterior separates from random
CIFAR SGHMC movement,lr=3.0e-08,global,posterior-chain,5,5,5,5,0.14452388583697212,0.0032303640878132847,0.14565816611906895,0.003662021729138224,-0.0011342802820968445,-0.0016319955257248614,-0.0006365650384688276,0,5,0,0.0,0.36,0.4,0.82,0.0011342802820968447,0.026757393781161598,nan,nan,nan,nan,nan,0.805996636307317,0.88387,practically tied to control
CIFAR SGHMC movement,lr=3.0e-08,global,posterior-dense,5,5,5,5,0.14452388583697212,0.0032303640878132847,0.14565816611906895,0.003662021729138224,-0.0011342802820968445,-0.0016319955257248614,-0.0006365650384688276,0,5,0,0.0,0.36,0.4,0.82,0.0011342802820968447,0.026757393781161598,nan,nan,nan,nan,nan,0.805996636307317,0.88387,practically tied to control
CIFAR SGHMC movement,lr=3.0e-08,global,posterior-rewind,5,5,5,5,0.14452388583697212,0.0032303640878132847,0.17772915408740475,0.004261989164686269,-0.033205268250432636,-0.03617905874315132,-0.030231477757713954,0,5,0,0.0,0.0,1.0,0.0,0.033205268250432636,1.067823394881994,nan,nan,nan,nan,nan,0.805996636307317,0.88387,control closer to ticket
CIFAR SGLD movement,lr=1.0e-06,global,posterior-random,5,5,5,5,0.14246787543639455,0.002650919662821898,0.09175057195162988,0.0002307758706452473,0.05071730348476469,0.048335137001837766,0.05309946996769162,5,0,0,1.0,1.0,1.0,0.0,0.05071730348476469,0.841630331219853,nan,nan,nan,nan,nan,0.7362198530222188,0.8753000000000001,posterior separates from random
CIFAR SGLD movement,lr=1.0e-06,global,posterior-chain,5,5,5,5,0.14246787543639455,0.002650919662821898,0.14413383867075402,0.0027114195058452,-0.0016659632343594467,-0.00220218344304318,-0.0011297430256757132,0,5,0,0.0,0.28,0.4,0.82,0.0016659632343594467,0.12229581658531408,nan,nan,nan,nan,nan,0.7362198530222188,0.8753000000000001,practically tied to control
CIFAR SGLD movement,lr=1.0e-06,global,posterior-dense,5,5,5,5,0.14246787543639455,0.002650919662821898,0.14413383867075402,0.0027114195058452,-0.0016659632343594467,-0.00220218344304318,-0.0011297430256757132,0,5,0,0.0,0.28,0.4,0.82,0.0016659632343594467,0.12229581658531408,nan,nan,nan,nan,nan,0.7362198530222188,0.8753000000000001,practically tied to control
CIFAR SGLD movement,lr=1.0e-06,global,posterior-rewind,5,5,5,5,0.14246787543639455,0.002650919662821898,0.17839175249477113,0.003305594496277847,-0.03592387705837656,-0.03777529678494224,-0.03407245733181088,0,5,0,0.0,0.0,1.0,0.0,0.035923877058376553,0.9628148190886732,nan,nan,nan,nan,nan,0.7362198530222188,0.8753000000000001,control closer to ticket
CIFAR SGLD movement,lr=1.0e-10,global,posterior-random,5,5,5,5,0.14411635186615046,0.002724609316234783,0.0917517967644155,0.0002315391790066394,0.052364555101734954,0.049955259910585054,0.054773850292884854,5,0,0,1.0,1.0,1.0,0.0,0.052364555101734954,0.8572620855553241,nan,nan,nan,nan,nan,0.9968572040668119,0.884172,posterior separates from random
CIFAR SGLD movement,lr=1.0e-10,global,posterior-chain,5,5,5,5,0.14411635186615046,0.002724609316234783,0.14413383867075402,0.0027114195058452,-1.7486804603561446e-05,-5.447243602511839e-05,1.94988268179955e-05,1,4,0,0.2,0.44,0.20000000000000007,1.0,3.415023034410991e-05,3.255162849002957e-05,nan,nan,nan,nan,nan,0.9968572040668119,0.884172,practically tied to control
